,timestamp,open,high,low,close,volume
0,1661983200000,1579.4,1584.66,1553.93,1568.57,27269.4256
1,1661986800000,1568.57,1568.68,1542.23,1554.1,22663.5966
2,1661990400000,1554.11,1566.53,1533.92,1551.37,50605.24
3,1661994000000,1551.38,1564.75,1548.02,1559.59,30348.1329
4,1661997600000,1559.58,1573.98,1550.99,1557.13,25524.6036
5,1662001200000,1557.13,1563.78,1537.23,1549.91,28312.2132
6,1662004800000,1549.92,1557.1,1542.46,1551.79,17292.0794
7,1662008400000,1551.8,1562.88,1548.66,1553.19,18400.9794
8,1662012000000,1553.19,1556.0,1544.5,1550.46,19066.6665
9,1662015600000,1550.45,1550.46,1531.08,1544.6,29395.8386
10,1662019200000,1544.59,1549.84,1533.04,1547.69,23873.3329
11,1662022800000,1547.69,1555.51,1538.23,1550.16,24397.1026
12,1662026400000,1550.16,1567.73,1547.93,1565.31,25566.8887
13,1662030000000,1565.3,1586.34,1559.53,1577.99,36598.8797
14,1662033600000,1577.99,1581.37,1552.12,1565.35,33116.4437
15,1662037200000,1565.36,1576.89,1554.61,1567.58,37617.8688
16,1662040800000,1567.58,1569.54,1515.68,1518.43,89594.3963
17,1662044400000,1518.43,1547.06,1512.77,1536.03,39930.2206
18,1662048000000,1536.02,1542.25,1523.6,1539.13,30005.7054
19,1662051600000,1539.12,1569.41,1536.39,1555.42,37326.2169
20,1662055200000,1555.42,1572.76,1552.82,1559.75,21448.4223
21,1662058800000,1559.75,1569.91,1556.83,1564.64,16656.6497
22,1662062400000,1564.65,1585.19,1561.7,1580.33,27943.9189
23,1662066000000,1580.33,1595.0,1576.61,1581.51,25139.601
24,1662069600000,1581.5,1599.0,1581.5,1586.53,24848.6729
25,1662073200000,1586.54,1591.53,1581.49,1586.16,15700.408
26,1662076800000,1586.17,1586.28,1573.01,1581.88,19867.2194
27,1662080400000,1581.87,1583.29,1571.64,1579.71,14099.7035
28,1662084000000,1579.72,1584.17,1567.15,1578.0,20437.3208
29,1662087600000,1578.0,1606.19,1577.81,1595.82,54360.3024
30,1662091200000,1595.82,1611.9,1591.5,1594.01,24438.2665
31,1662094800000,1594.01,1594.6,1586.39,1591.76,17798.7656
32,1662098400000,1591.77,1592.67,1577.94,1588.65,24614.1661
33,1662102000000,1588.65,1597.19,1581.6,1594.29,18200.0359
34,1662105600000,1594.28,1597.94,1584.48,1590.0,16299.0613
35,1662109200000,1590.01,1597.57,1586.15,1593.98,17347.6021
36,1662112800000,1593.97,1603.0,1582.56,1589.72,26349.8249
37,1662116400000,1589.72,1594.2,1582.15,1593.63,15272.8926
38,1662120000000,1593.62,1643.7,1580.0,1624.15,194867.8287
39,1662123600000,1624.15,1645.14,1621.12,1629.1,78221.7223
40,1662127200000,1629.1,1650.0,1621.79,1637.98,52493.2031
41,1662130800000,1637.99,1644.09,1629.82,1636.32,31118.5174
42,1662134400000,1636.33,1639.42,1603.12,1610.25,48640.1677
43,1662138000000,1610.26,1612.88,1580.31,1583.34,64484.4815
44,1662141600000,1583.35,1589.94,1570.55,1578.09,51404.9942
45,1662145200000,1578.08,1581.59,1546.41,1561.47,50465.8388
46,1662148800000,1561.47,1569.21,1551.0,1568.82,24774.543
47,1662152400000,1568.83,1584.95,1567.82,1579.72,23251.9357
48,1662156000000,1579.73,1586.6,1568.22,1580.52,20119.2025
