,timestamp,open,high,low,close,volume
0,1662022800000,1547.69,1555.51,1538.23,1550.16,24397.1026
1,1662026400000,1550.16,1567.73,1547.93,1565.31,25566.8887
2,1662030000000,1565.3,1586.34,1559.53,1577.99,36598.8797
3,1662033600000,1577.99,1581.37,1552.12,1565.35,33116.4437
4,1662037200000,1565.36,1576.89,1554.61,1567.58,37617.8688
5,1662040800000,1567.58,1569.54,1515.68,1518.43,89594.3963
6,1662044400000,1518.43,1547.06,1512.77,1536.03,39930.2206
7,1662048000000,1536.02,1542.25,1523.6,1539.13,30005.7054
8,1662051600000,1539.12,1569.41,1536.39,1555.42,37326.2169
9,1662055200000,1555.42,1572.76,1552.82,1559.75,21448.4223
10,1662058800000,1559.75,1569.91,1556.83,1564.64,16656.6497
11,1662062400000,1564.65,1585.19,1561.7,1580.33,27943.9189
12,1662066000000,1580.33,1595.0,1576.61,1581.51,25139.601
13,1662069600000,1581.5,1599.0,1581.5,1586.53,24848.6729
14,1662073200000,1586.54,1591.53,1581.49,1586.16,15700.408
15,1662076800000,1586.17,1586.28,1573.01,1581.88,19867.2194
16,1662080400000,1581.87,1583.29,1571.64,1579.71,14099.7035
17,1662084000000,1579.72,1584.17,1567.15,1578.0,20437.3208
18,1662087600000,1578.0,1606.19,1577.81,1595.82,54360.3024
19,1662091200000,1595.82,1611.9,1591.5,1594.01,24438.2665
20,1662094800000,1594.01,1594.6,1586.39,1591.76,17798.7656
21,1662098400000,1591.77,1592.67,1577.94,1588.65,24614.1661
22,1662102000000,1588.65,1597.19,1581.6,1594.29,18200.0359
23,1662105600000,1594.28,1597.94,1584.48,1590.0,16299.0613
24,1662109200000,1590.01,1597.57,1586.15,1593.98,17347.6021
