,timestamp,open,high,low,close,volume
0,1651456800000,2834.21,2841.0,2829.01,2839.15,10269.1645
1,1651460400000,2839.15,2846.21,2835.0,2840.72,12265.747
2,1651464000000,2840.72,2865.83,2832.1,2856.81,17391.7924
3,1651467600000,2856.82,2867.21,2849.41,2861.27,14346.4794
4,1651471200000,2861.27,2874.59,2856.35,2857.66,13353.6404
5,1651474800000,2857.66,2865.72,2841.1,2845.26,13159.1003
6,1651478400000,2845.26,2855.86,2832.18,2838.83,13337.2182
7,1651482000000,2838.83,2848.69,2807.64,2810.42,19093.726
8,1651485600000,2810.43,2819.76,2802.44,2806.14,15402.1403
9,1651489200000,2806.13,2809.67,2789.63,2795.05,17868.4154
10,1651492800000,2795.05,2811.47,2789.28,2795.57,17163.7751
11,1651496400000,2795.54,2845.1,2778.78,2829.25,64991.9371
12,1651500000000,2829.25,2852.53,2805.23,2828.0,46120.4364
13,1651503600000,2827.99,2835.49,2814.1,2827.68,24617.0023
14,1651507200000,2827.68,2836.49,2806.24,2809.0,24729.2666
15,1651510800000,2809.0,2811.66,2784.24,2797.27,25050.3917
16,1651514400000,2797.26,2810.06,2780.0,2801.0,28149.9534
17,1651518000000,2800.99,2850.0,2795.55,2841.71,39989.7752
18,1651521600000,2841.72,2847.64,2825.99,2826.99,15735.8704
19,1651525200000,2827.0,2869.39,2824.08,2866.14,18958.5606
20,1651528800000,2866.14,2894.22,2860.94,2861.91,18304.892
21,1651532400000,2861.91,2874.48,2851.2,2856.54,12542.0559
22,1651536000000,2856.54,2861.47,2836.12,2836.91,18085.4554
23,1651539600000,2836.91,2845.47,2830.27,2844.99,13470.7825
24,1651543200000,2844.99,2853.13,2828.65,2839.99,12004.087
25,1651546800000,2840.0,2856.33,2839.01,2851.0,10873.2942
26,1651550400000,2851.0,2855.07,2843.93,2849.13,8735.8184
27,1651554000000,2849.12,2849.36,2829.9,2844.09,23087.0998
28,1651557600000,2844.09,2848.73,2836.93,2840.3,8312.9743
29,1651561200000,2840.29,2847.84,2835.1,2844.98,10649.4485
30,1651564800000,2844.98,2854.12,2843.72,2844.77,9524.0731
31,1651568400000,2844.77,2846.74,2832.7,2833.71,7570.4734
